timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition,steerAngle,tyreCompound,wheelsPressureFL,wheelsPressureFR,wheelsPressureRL,wheelsPressureRR,tyreTempFL,tyreTempFR,tyreTempRL,tyreTempRR,tyreWearFL,tyreWearFR,tyreWearRL,tyreWearRR,wheelLoadFL,wheelLoadFR,wheelLoadRL,wheelLoadRR
1776175721615,0.6445499658584595,0.0,658.3638916015625,48.98905944824219,0.1840612292289734,0.38022151589393616,Semislicks (SM),25.508377075195312,25.456462860107422,25.66605567932129,25.639883041381836,29.1773624420166,28.852895736694336,30.16284942626953,29.999265670776367,100.0,100.0,100.0,100.0,12370.2880859375,2980.70947265625,9816.4599609375,1629.534423828125
1776175721638,0.6445499658584595,0.0,658.8203735351562,49.01667404174805,0.18419691920280457,0.37766537070274353,Semislicks (SM),25.50924301147461,25.456687927246094,25.66687774658203,25.640291213989258,29.18277359008789,28.854297637939453,30.167991638183594,30.001815795898438,100.0,100.0,100.0,100.0,11761.1513671875,0.0,11136.466796875,1935.5648193359375
1776175721658,0.6445499658584595,0.0,659.0693969726562,49.06982421875,0.18427209556102753,0.37562260031700134,Semislicks (SM),25.510042190551758,25.456911087036133,25.66774559020996,25.64069938659668,29.18776512145996,28.85569953918457,30.17340850830078,30.004365921020508,100.0,100.0,100.0,100.0,10277.8798828125,0.0,11905.923828125,1283.3726806640625
1776175721676,0.6445499658584595,0.0,659.3186645507812,49.098270416259766,0.18433181941509247,0.37429583072662354,Semislicks (SM),25.510631561279297,25.457103729248047,25.668514251708984,25.64115333557129,29.191442489624023,28.856901168823242,30.17820930480957,30.007213592529297,100.0,100.0,100.0,100.0,8340.8486328125,0.0,12388.4140625,15872.8125
1776175721701,0.6445499658584595,0.0,659.5264892578125,49.780120849609375,0.18440574407577515,0.3734797537326813,Semislicks (SM),25.511192321777344,25.45732879638672,25.669435501098633,25.64215850830078,29.194955825805664,28.85830307006836,30.183975219726562,30.013492584228516,100.0,100.0,100.0,100.0,6299.99072265625,0.0,12114.8876953125,18819.86328125
1776175721714,0.6445499658584595,0.0,659.776611328125,49.982669830322266,0.18446670472621918,0.3734797537326813,Semislicks (SM),25.511621475219727,25.457521438598633,25.670181274414062,25.64263916015625,29.1976318359375,28.85950469970703,30.188636779785156,30.01649284362793,100.0,100.0,100.0,100.0,6007.46337890625,0.0,11582.509765625,0.0
1776175721736,0.6405999660491943,0.0,660.2390747070312,49.94586181640625,0.18460243940353394,0.37368375062942505,Semislicks (SM),25.512109756469727,25.457744598388672,25.670989990234375,25.643047332763672,29.20069122314453,28.86090660095215,30.193681716918945,30.01904296875,100.0,100.0,100.0,100.0,5762.04150390625,0.0,9787.3203125,0.0
1776175721753,0.6327999830245972,0.0,660.4484252929688,49.9652099609375,0.18467631936073303,0.37429583072662354,Semislicks (SM),25.51250457763672,25.457937240600586,25.671619415283203,25.643396377563477,29.203155517578125,28.86210823059082,30.1976261138916,30.021228790283203,100.0,100.0,100.0,100.0,5218.72216796875,0.0,8206.9140625,0.0
1776175721775,0.625,0.0,660.6993408203125,50.001197814941406,0.18473929166793823,0.37419381737709045,Semislicks (SM),25.512924194335938,25.458162307739258,25.672304153442383,25.6438045501709,29.205774307250977,28.863510131835938,30.20189666748047,30.023778915405273,100.0,100.0,100.0,100.0,4462.95166015625,0.0,7285.1123046875,0.0
1776175721798,0.6211000084877014,0.0,660.9083251953125,50.04243469238281,0.18481527268886566,0.3750101327896118,Semislicks (SM),25.513370513916016,25.458417892456055,25.673044204711914,25.644271850585938,29.20856475830078,28.8651123046875,30.20652198791504,30.02669334411621,100.0,100.0,100.0,100.0,4272.0029296875,0.0,6479.048828125,0.0
1776175721816,0.6132999658584595,0.0,661.1591796875,50.07170486450195,0.18487656116485596,0.37562260031700134,Semislicks (SM),25.513700485229492,25.45861053466797,25.673572540283203,25.644620895385742,29.210622787475586,28.866313934326172,30.20982551574707,30.028879165649414,100.0,100.0,100.0,100.0,4188.85791015625,0.0,5789.56884765625,1170.191162109375
1776175721837,0.6054499745368958,0.0,661.6196899414062,50.147979736328125,0.18502922356128693,0.3759288787841797,Semislicks (SM),25.514026641845703,25.458803176879883,25.674083709716797,25.644975662231445,29.21266746520996,28.867515563964844,30.21302032470703,30.03110122680664,100.0,100.0,100.0,100.0,4155.92236328125,0.0,5292.787109375,553.2799072265625
1776175721860,0.59375,0.0,661.8714599609375,50.335689544677734,0.18509270250797272,0.37705233693122864,Semislicks (SM),25.514450073242188,25.45905876159668,25.67473602294922,25.645505905151367,29.215312957763672,28.869117736816406,30.217098236083984,30.03441047668457,100.0,100.0,100.0,100.0,3831.099853515625,0.0,4520.87841796875,4551.2822265625
1776175721873,0.5820499658584595,0.0,662.0817260742188,50.52375030517578,0.1851697713136673,0.37705233693122864,Semislicks (SM),25.51470947265625,25.459218978881836,25.675134658813477,25.64588737487793,29.216934204101562,28.870119094848633,30.219593048095703,30.03679084777832,100.0,100.0,100.0,100.0,3834.51904296875,0.0,4288.26904296875,3828.688232421875
1776175721894,0.5702999830245972,0.0,662.3350219726562,50.78055191040039,0.18523448705673218,0.37664371728897095,Semislicks (SM),25.515073776245117,25.459444046020508,25.675683975219727,25.646446228027344,29.219207763671875,28.87152099609375,30.223024368286133,30.0402889251709,100.0,100.0,100.0,100.0,3886.02099609375,0.0,4397.72900390625,5884.35693359375
1776175721915,0.5547000169754028,0.0,662.546875,50.99182891845703,0.18531157076358795,0.3759288787841797,Semislicks (SM),25.51545524597168,25.459686279296875,25.67624282836914,25.647031784057617,29.22159194946289,28.873035430908203,30.226520538330078,30.043949127197266,100.0,100.0,100.0,100.0,4484.63720703125,4071.0087890625,4709.84375,6247.09814453125
1776175721938,0.5468500256538391,0.0,663.0149536132812,51.07899475097656,0.18545223772525787,0.37052416801452637,Semislicks (SM),25.515947341918945,25.46007537841797,25.676904678344727,25.64769172668457,29.224672317504883,28.875476837158203,30.23065948486328,30.04807472229004,100.0,100.0,100.0,100.0,5487.8583984375,5574.18603515625,5587.890625,5990.3095703125
1776175721955,0.5468500256538391,0.0,663.2706298828125,51.07667541503906,0.18552902340888977,0.3652346730232239,Semislicks (SM),25.51628875732422,25.460330963134766,25.677339553833008,25.648082733154297,29.226808547973633,28.877071380615234,30.233373641967773,30.050514221191406,100.0,100.0,100.0,100.0,6111.1865234375,5139.87451171875,6096.92626953125,5257.55224609375
1776175721976,0.5468500256538391,0.0,663.5260620117188,51.04056167602539,0.18559543788433075,0.3532809317111969,Semislicks (SM),25.516807556152344,25.46063995361328,25.6779727935791,25.648590087890625,29.230051040649414,28.879003524780273,30.237333297729492,30.053688049316406,100.0,100.0,100.0,100.0,6774.7841796875,3847.1787109375,6884.1162109375,4518.9267578125
1776175721994,0.5547000169754028,0.0,663.7386474609375,51.004459381103516,0.1856713891029358,0.33999180793762207,Semislicks (SM),25.51727867126465,25.460859298706055,25.678537368774414,25.64899253845215,29.23299217224121,28.880369186401367,30.240856170654297,30.056203842163086,100.0,100.0,100.0,100.0,7154.6923828125,3060.155029296875,7327.95556640625,3617.128173828125
1776175722013,0.5586000084877014,0.0,663.993408203125,50.96158218383789,0.18573489785194397,0.32290980219841003,Semislicks (SM),25.517854690551758,25.46108627319336,25.679222106933594,25.6494197845459,29.236587524414062,28.881790161132812,30.245132446289062,30.058870315551758,100.0,100.0,100.0,100.0,7597.23388671875,2270.837890625,8212.046875,2727.396484375
1776175722038,0.5625,0.0,664.4595947265625,50.92802810668945,0.18587549030780792,0.30194857716560364,Semislicks (SM),25.518468856811523,25.461313247680664,25.67995262145996,25.649829864501953,29.240432739257812,28.88320541381836,30.249706268310547,30.061433792114258,100.0,100.0,100.0,100.0,8552.7939453125,1873.9173583984375,9296.919921875,1993.098876953125
1776175722056,0.5625,0.0,664.6712036132812,50.89846420288086,0.1859513372182846,0.28113994002342224,Semislicks (SM),25.519149780273438,25.46154022216797,25.680728912353516,25.650239944458008,29.24468421936035,28.884620666503906,30.25455665588379,30.063997268676758,100.0,100.0,100.0,100.0,9600.8447265625,1563.9010009765625,10090.3642578125,1563.2779541015625
1776175722075,0.5625,0.0,664.925048828125,50.86809158325195,0.18602634966373444,0.26193735003471375,Semislicks (SM),25.5197696685791,25.461732864379883,25.681413650512695,25.650590896606445,29.248563766479492,28.885833740234375,30.258834838867188,30.066198348999023,100.0,100.0,100.0,100.0,10166.7724609375,1295.683837890625,10326.400390625,1448.3800048828125
1776175722099,0.5547000169754028,0.0,665.1787109375,50.843414306640625,0.186090886592865,0.2348596155643463,Semislicks (SM),25.52063751220703,25.461992263793945,25.68232536315918,25.651060104370117,29.253990173339844,28.887451171875,30.264528274536133,30.069128036499023,100.0,100.0,100.0,100.0,10939.015625,944.0948486328125,10093.2509765625,1269.665283203125
1776175722117,0.5508000254631042,0.0,665.3900756835938,50.82942199707031,0.1861671656370163,0.21524575352668762,Semislicks (SM),25.521312713623047,25.462186813354492,25.682992935180664,25.651412963867188,29.258201599121094,28.88866424560547,30.268709182739258,30.071325302124023,100.0,100.0,100.0,100.0,10849.0947265625,728.595947265625,9615.181640625,1214.3734130859375
1776175722134,0.5468500256538391,0.0,665.6437377929688,50.830322265625,0.18623249232769012,0.19776277244091034,Semislicks (SM),25.521848678588867,25.46234893798828,25.683530807495117,25.651704788208008,29.26155662536621,28.88967514038086,30.272066116333008,30.073156356811523,100.0,100.0,100.0,100.0,10010.111328125,757.4089965820312,8876.3212890625,1212.39111328125
1776175722159,0.5390499830245972,0.0,666.109130859375,50.8742790222168,0.1863715648651123,0.17043565213680267,Semislicks (SM),25.522705078125,25.46263885498047,25.68443489074707,25.652233123779297,29.26690673828125,28.891494750976562,30.27772331237793,30.076452255249023,100.0,100.0,100.0,100.0,7881.650390625,996.8851928710938,7398.93212890625,1448.871826171875
1776175722177,0.5390499830245972,0.0,666.3208618164062,50.93243408203125,0.18645061552524567,0.1526249349117279,Semislicks (SM),25.523193359375,25.462833404541016,25.68499183654785,25.652584075927734,29.269956588745117,28.89270782470703,30.281200408935547,30.078649520874023,100.0,100.0,100.0,100.0,6810.00048828125,1145.5733642578125,6348.45458984375,1561.6834716796875
1776175722197,0.5468500256538391,0.0,666.5753173828125,50.996212005615234,0.1865135282278061,0.13422848284244537,Semislicks (SM),25.523649215698242,25.463027954101562,25.685508728027344,25.652935028076172,29.27280616760254,28.8939208984375,30.2844295501709,30.080846786499023,100.0,100.0,100.0,100.0,6331.119140625,1258.1483154296875,5344.45703125,1852.4007568359375
1776175722215,0.5586000084877014,0.0,666.7876586914062,51.07966613769531,0.18659010529518127,0.11792825162410736,Semislicks (SM),25.524150848388672,25.463253021240234,25.686071395874023,25.65334701538086,29.275941848754883,28.895336151123047,30.287946701049805,30.083415985107422,100.0,100.0,100.0,100.0,5677.56884765625,1501.897216796875,4529.1708984375,2155.42822265625
1776175722236,0.5859500169754028,0.0,667.2986450195312,51.1783332824707,0.18672941625118256,0.10372306406497955,Semislicks (SM),25.524606704711914,25.46347999572754,25.686603546142578,25.653759002685547,29.278789520263672,28.896751403808594,30.29127311706543,30.08599281311035,100.0,100.0,100.0,100.0,4750.11669921875,1668.8548583984375,3919.017333984375,2611.751708984375
1776175722257,0.6445499658584595,0.0,667.5121459960938,51.30603790283203,0.1868070811033249,0.09128402918577194,Semislicks (SM),25.525014877319336,25.463706970214844,25.687118530273438,25.654178619384766,29.281347274780273,28.89816665649414,30.294490814208984,30.088621139526367,100.0,100.0,100.0,100.0,4165.24853515625,1289.273193359375,3788.571044921875,2923.06640625
1776175722276,0.7148500084877014,0.0,667.7688598632812,51.441162109375,0.18687088787555695,0.0846976563334465,Semislicks (SM),25.52535629272461,25.46390151977539,25.687570571899414,25.65454864501953,29.283477783203125,28.89937973022461,30.297311782836914,30.090930938720703,100.0,100.0,100.0,100.0,4200.29541015625,1372.1148681640625,4143.427734375,3091.03955078125
1776175722296,0.7929500341415405,0.0,667.9832763671875,51.62387466430664,0.18694812059402466,0.07999082654714584,Semislicks (SM),25.525768280029297,25.464126586914062,25.688112258911133,25.654987335205078,29.286046981811523,28.900794982910156,30.30070686340332,30.093669891357422,100.0,100.0,100.0,100.0,4457.2744140625,1204.7537841796875,4370.39111328125,3141.50537109375
1776175722315,0.8672000169754028,0.0,668.2412109375,51.80280685424805,0.18701067566871643,0.07742223888635635,Semislicks (SM),25.5261287689209,25.46432113647461,25.68859100341797,25.655364990234375,29.28830337524414,28.902008056640625,30.303688049316406,30.096027374267578,100.0,100.0,100.0,100.0,4540.25537109375,1169.0450439453125,4582.0595703125,3117.271484375
1776175722338,0.96875,0.0,668.7161254882812,52.08051681518555,0.1871558576822281,0.07587265968322754,Semislicks (SM),25.526609420776367,25.464580535888672,25.689250946044922,25.655872344970703,29.291311264038086,28.90362548828125,30.30782127380371,30.099206924438477,100.0,100.0,100.0,100.0,4458.884765625,1088.9276123046875,5035.47607421875,3199.596435546875
1776175722355,1.0,0.0,668.9329833984375,52.2784309387207,0.18723468482494354,0.07579532265663147,Semislicks (SM),25.52691078186035,25.46474266052246,25.689682006835938,25.656198501586914,29.293197631835938,28.90463638305664,30.310518264770508,30.10124397277832,100.0,100.0,100.0,100.0,4562.9296875,977.6163940429688,5360.5380859375,3301.85595703125
1776175722375,1.0,0.0,669.1942138671875,52.58735275268555,0.1873122751712799,0.07602737098932266,Semislicks (SM),25.52734375,25.464967727661133,25.6903133392334,25.656667709350586,29.295900344848633,28.906051635742188,30.314453125,30.10417366027832,100.0,100.0,100.0,100.0,4729.33203125,898.6363525390625,5816.57373046875,3561.053466796875
1776175722395,1.0,0.0,669.4566650390625,52.91541290283203,0.1873827576637268,0.07672425359487534,Semislicks (SM),25.527793884277344,25.465194702148438,25.690963745117188,25.657146453857422,29.2987060546875,28.907466888427734,30.318519592285156,30.107162475585938,100.0,100.0,100.0,100.0,5008.8740234375,725.1630249023438,6091.9306640625,3579.865966796875
1776175722415,1.0,0.0,669.6763305664062,53.246395111083984,0.18746158480644226,0.07765515148639679,Semislicks (SM),25.52825927734375,25.465421676635742,25.691625595092773,25.657621383666992,29.301616668701172,28.90888214111328,30.322662353515625,30.110130310058594,100.0,100.0,100.0,100.0,5243.01416015625,736.6962890625,6078.283203125,3452.69189453125
1776175722435,1.0,0.0,670.1629638671875,53.520198822021484,0.18760938942432404,0.07827682048082352,Semislicks (SM),25.528671264648438,25.465614318847656,25.692195892333984,25.65802574157715,29.304189682006836,28.91009521484375,30.32622718811035,30.112659454345703,100.0,100.0,100.0,100.0,5447.05419921875,862.9681396484375,6081.48876953125,3411.104736328125
1776175722458,1.0,0.0,670.4302368164062,53.834320068359375,0.18767856061458588,0.07835458964109421,Semislicks (SM),25.529165267944336,25.46584129333496,25.69286346435547,25.65850067138672,29.307287216186523,28.911510467529297,30.330392837524414,30.115623474121094,100.0,100.0,100.0,100.0,5663.33642578125,1199.2884521484375,6026.8720703125,3448.9326171875
1776175722476,1.0,0.0,670.6539306640625,54.140045166015625,0.18775810301303864,0.07773280888795853,Semislicks (SM),25.529678344726562,25.466068267822266,25.69352912902832,25.658979415893555,29.310487747192383,28.912925720214844,30.33456039428711,30.118619918823242,100.0,100.0,100.0,100.0,5907.66943359375,1585.1513671875,6025.384765625,3515.30517578125
1776175722496,1.0,0.0,670.9235229492188,54.39939880371094,0.18782643973827362,0.0759500116109848,Semislicks (SM),25.530128479003906,25.466262817382812,25.694108963012695,25.659393310546875,29.313297271728516,28.914138793945312,30.338178634643555,30.121204376220703,100.0,100.0,100.0,100.0,6013.12646484375,1917.375244140625,6152.515625,3510.32861328125
1776175722517,1.0,0.0,671.149169921875,54.70069122314453,0.18791012465953827,0.07171634584665298,Semislicks (SM),25.53066062927246,25.466487884521484,25.694795608520508,25.659873962402344,29.31662368774414,28.91555404663086,30.342477798461914,30.124216079711914,100.0,100.0,100.0,100.0,6079.466796875,2084.81982421875,6423.06591796875,3436.697509765625
1776175722535,1.0,0.0,671.6943969726562,55.004695892333984,0.18806414306163788,0.06623927503824234,Semislicks (SM),25.531198501586914,25.46671485900879,25.695505142211914,25.660350799560547,29.319988250732422,28.916969299316406,30.34690284729004,30.127187728881836,100.0,100.0,100.0,100.0,6152.154296875,1859.1773681640625,6622.37255859375,3223.531494140625
1776175722555,1.0,0.0,671.9231567382812,55.25981521606445,0.18814724683761597,0.05979922041296959,Semislicks (SM),25.531667709350586,25.466909408569336,25.69611930847168,25.66074562072754,29.32292366027832,28.918182373046875,30.35074806213379,30.12965965270996,100.0,100.0,100.0,100.0,6297.986328125,1667.837646484375,6723.98193359375,2967.37841796875
1776175722574,1.0,0.0,672.1987915039062,55.508113861083984,0.18822048604488373,0.05246017128229141,Semislicks (SM),25.532148361206055,25.467103958129883,25.69674301147461,25.661128997802734,29.325925827026367,28.919395446777344,30.354644775390625,30.132061004638672,100.0,100.0,100.0,100.0,6430.4716796875,1587.7430419921875,6873.2265625,2682.0166015625
1776175722598,1.0,0.0,672.4295043945312,55.79090881347656,0.18830440938472748,0.04353354871273041,Semislicks (SM),25.532712936401367,25.467329025268555,25.69748306274414,25.66156768798828,29.329450607299805,28.92081069946289,30.359268188476562,30.13479995727539,100.0,100.0,100.0,100.0,6361.33837890625,1592.673095703125,6995.3720703125,2598.072265625
1776175722616,1.0,0.0,672.70751953125,56.075042724609375,0.18837133049964905,0.03606760874390602,Semislicks (SM),25.53327178955078,25.46755599975586,25.69823455810547,25.662010192871094,29.332944869995117,28.922225952148438,30.363967895507812,30.137569427490234,100.0,100.0,100.0,100.0,6240.48876953125,1533.004150390625,7111.505859375,2716.96435546875
1776175722634,1.0,0.0,673.2205200195312,56.36355209350586,0.18853050470352173,0.030240880325436592,Semislicks (SM),25.533824920654297,25.467782974243164,25.698993682861328,25.662466049194336,29.336406707763672,28.923641204833984,30.36870574951172,30.14041519165039,100.0,100.0,100.0,100.0,6147.56787109375,1546.1500244140625,7055.61376953125,3043.327392578125
1776175722656,1.0,0.0,673.4551391601562,56.65803909301758,0.18861596286296844,0.026653461158275604,Semislicks (SM),25.53437614440918,25.46800994873047,25.699748992919922,25.662948608398438,29.339855194091797,28.92505645751953,30.373428344726562,30.14342498779297,100.0,100.0,100.0,100.0,6077.9482421875,1539.4124755859375,6918.8486328125,3380.31396484375
1776175722675,1.0,0.0,673.7379150390625,56.908409118652344,0.18868423998355865,0.023905538022518158,Semislicks (SM),25.534839630126953,25.468202590942383,25.700393676757812,25.66337013244629,29.34275245666504,28.92626953125,30.377458572387695,30.146066665649414,100.0,100.0,100.0,100.0,5831.92138671875,1511.198486328125,6782.7822265625,3467.34423828125
1776175722693,1.0,0.0,673.9744873046875,57.151954650878906,0.18877263367176056,0.022457554936408997,Semislicks (SM),25.535293579101562,25.46839714050293,25.701034545898438,25.663793563842773,29.3455810546875,28.92748260498047,30.381467819213867,30.14870834350586,100.0,100.0,100.0,100.0,5640.70947265625,1471.109130859375,6676.09765625,3354.432373046875
1776175722714,1.0,0.0,674.259521484375,57.42280960083008,0.18886034190654755,0.020469794049859047,Semislicks (SM),25.535808563232422,25.468624114990234,25.7017879486084,25.664276123046875,29.348804473876953,28.928897857666016,30.386171340942383,30.15172004699707,100.0,100.0,100.0,100.0,5443.8798828125,1420.110595703125,6685.34326171875,3057.343017578125
1776175722734,1.0,0.0,674.7852172851562,57.68219757080078,0.18902018666267395,0.017490705475211143,Semislicks (SM),25.536317825317383,25.468849182128906,25.702545166015625,25.664751052856445,29.35198402404785,28.930313110351562,30.390901565551758,30.15468978881836,100.0,100.0,100.0,100.0,5377.6259765625,1321.2322998046875,6615.27294921875,3057.513916015625
1776175722759,1.0,0.0,675.073486328125,57.974082946777344,0.18909534811973572,0.01102149672806263,Semislicks (SM),25.536895751953125,25.46910858154297,25.70340919494629,25.665302276611328,29.355602264404297,28.931930541992188,30.39630889892578,30.158143997192383,100.0,100.0,100.0,100.0,5309.73193359375,1211.16064453125,6481.78857421875,3212.059814453125
1776175722775,1.0,0.0,675.3145141601562,58.155967712402344,0.1891808807849884,0.004313608631491661,Semislicks (SM),25.537256240844727,25.469270706176758,25.703948974609375,25.66565704345703,29.357851028442383,28.932941436767578,30.39968490600586,30.16036033630371,100.0,100.0,100.0,100.0,5261.66845703125,1139.914306640625,6422.8046875,3328.64404296875
1776175722793,1.0,0.0,675.604736328125,58.372440338134766,0.18925635516643524,-0.0037100818008184433,Semislicks (SM),25.537687301635742,25.469465255737305,25.70459747314453,25.666086196899414,29.36054229736328,28.934154510498047,30.40373992919922,30.163043975830078,100.0,100.0,100.0,100.0,5250.025390625,1058.154296875,6394.56201171875,3312.919677734375
1776175722815,1.0,0.0,675.847412109375,58.6566162109375,0.18934428691864014,-0.024921944364905357,Semislicks (SM),25.53826332092285,25.469722747802734,25.705467224121094,25.666662216186523,29.364151000976562,28.935771942138672,30.4091739654541,30.166635513305664,100.0,100.0,100.0,100.0,5290.48193359375,1017.3234252929688,6350.70654296875,3279.722412109375
1776175722835,0.90625,0.0,676.4326171875,58.86289596557617,0.1895127296447754,-0.047853659838438034,Semislicks (SM),25.5387020111084,25.46991729736328,25.70611572265625,25.66709327697754,29.366891860961914,28.93698501586914,30.413227081298828,30.169334411621094,100.0,100.0,100.0,100.0,5357.7138671875,1030.8349609375,6169.83203125,3178.103759765625
1776175722855,0.6679499745368958,0.0,676.6776123046875,59.09386444091797,0.18959982693195343,-0.07757750153541565,Semislicks (SM),25.539216995239258,25.470144271850586,25.706865310668945,25.66759490966797,29.37010955810547,28.938400268554688,30.417903900146484,30.172473907470703,100.0,100.0,100.0,100.0,5331.8037109375,1125.7373046875,5984.61865234375,3149.970458984375
1776175722874,0.3928000032901764,0.0,676.9724731445312,59.304100036621094,0.1896791011095047,-0.11517851799726486,Semislicks (SM),25.53973388671875,25.47037124633789,25.707595825195312,25.66809844970703,29.37333106994629,28.939815521240234,30.42247200012207,30.175609588623047,100.0,100.0,100.0,100.0,5353.43701171875,1331.027099609375,5784.91259765625,3116.892578125
1776175722895,0.09125000238418579,0.0,677.2189331054688,59.477474212646484,0.18977101147174835,-0.15297427773475647,Semislicks (SM),25.540254592895508,25.470596313476562,25.708303451538086,25.66859245300293,29.376588821411133,28.94123077392578,30.42689323425293,30.178701400756836,100.0,100.0,100.0,100.0,5420.0869140625,1570.745849609375,5709.57373046875,3074.0322265625
1776175722921,0.0,0.0,677.7630615234375,59.593658447265625,0.18993395566940308,-0.19648481905460358,Semislicks (SM),25.540786743164062,25.470823287963867,25.708986282348633,25.669076919555664,29.379911422729492,28.942644119262695,30.43116569519043,30.18173599243164,100.0,100.0,100.0,100.0,5596.55517578125,1795.86279296875,5680.64404296875,2981.7724609375
1776175722938,0.0,0.0,678.0606689453125,59.64925765991211,0.19001583755016327,-0.24221915006637573,Semislicks (SM),25.541330337524414,25.471046447753906,25.709653854370117,25.669546127319336,29.383319854736328,28.944046020507812,30.435340881347656,30.18466567993164,100.0,100.0,100.0,100.0,5806.19580078125,2044.420654296875,5638.31689453125,2760.169921875
1776175722955,0.0,0.0,678.3088989257812,59.663822174072266,0.19010703265666962,-0.2770675718784332,Semislicks (SM),25.541807174682617,25.471240997314453,25.710220336914062,25.66993522644043,29.386289596557617,28.94525718688965,30.43887710571289,30.187091827392578,100.0,100.0,100.0,100.0,5849.59814453125,2121.58935546875,5626.89501953125,2631.9013671875
1776175722973,0.0,0.0,678.6068725585938,59.64855194091797,0.1902000606060028,-0.3177458643913269,Semislicks (SM),25.542280197143555,25.471435546875,25.710777282714844,25.67031478881836,29.389245986938477,28.946470260620117,30.442363739013672,30.18946647644043,100.0,100.0,100.0,100.0,5809.83544921875,2156.441650390625,5575.48974609375,2573.901611328125
1776175722993,0.0,0.0,678.9049682617188,59.60934829711914,0.19027580320835114,-0.3568193316459656,Semislicks (SM),25.542747497558594,25.471630096435547,25.711326599121094,25.670692443847656,29.392168045043945,28.947683334350586,30.445785522460938,30.191822052001953,100.0,100.0,100.0,100.0,5685.31640625,2196.82861328125,5451.388671875,2710.8427734375
1776175723015,0.0,0.0,679.1533203125,59.52634048461914,0.1903713047504425,-0.39448773860931396,Semislicks (SM),25.543357849121094,25.471895217895508,25.7120361328125,25.671205520629883,29.395980834960938,28.949350357055664,30.450225830078125,30.195035934448242,100.0,100.0,100.0,100.0,5535.66357421875,2693.102294921875,5056.68505859375,3033.9013671875
1776175723035,0.0,0.0,679.6995239257812,59.445167541503906,0.19054771959781647,-0.4128880798816681,Semislicks (SM),25.543804168701172,25.472126007080078,25.712549209594727,25.67160415649414,29.398775100708008,28.950782775878906,30.453432083129883,30.197526931762695,100.0,100.0,100.0,100.0,5413.1376953125,3253.429443359375,4750.548828125,3279.680419921875
1776175723057,0.0,0.0,679.9971313476562,59.316810607910156,0.19062833487987518,-0.4268348813056946,Semislicks (SM),25.544387817382812,25.472482681274414,25.713212966918945,25.672143936157227,29.402423858642578,28.95301628112793,30.45758628845215,30.200902938842773,100.0,100.0,100.0,100.0,5310.1552734375,3834.979248046875,4504.40234375,3463.5859375
1776175723077,0.0,0.0,680.244873046875,59.209014892578125,0.19072557985782623,-0.4341522753238678,Semislicks (SM),25.544824600219727,25.472763061523438,25.713706970214844,25.672550201416016,29.4051513671875,28.95476531982422,30.460670471191406,30.203441619873047,100.0,100.0,100.0,100.0,5327.26123046875,3816.219970703125,4507.314453125,3503.021240234375
1776175723101,0.0,0.0,680.5416870117188,59.07142639160156,0.1908157467842102,-0.44128113985061646,Semislicks (SM),25.545330047607422,25.473085403442383,25.71428108215332,25.67302894592285,29.40831184387207,28.956789016723633,30.464256286621094,30.2064266204834,100.0,100.0,100.0,100.0,5291.1669921875,3740.099853515625,4441.89697265625,3553.527587890625
1776175723117,0.0,0.0,680.8379516601562,58.92433166503906,0.19089429080486298,-0.44727227091789246,Semislicks (SM),25.545833587646484,25.473413467407227,25.7148494720459,25.673505783081055,29.41145896911621,28.95883560180664,30.46781349182129,30.20940589904785,100.0,100.0,100.0,100.0,5272.92431640625,3893.1708984375,4463.51513671875,3502.697265625
1776175723134,0.0,0.0,681.0843505859375,58.8137321472168,0.1909821331501007,-0.45380479097366333,Semislicks (SM),25.546192169189453,25.473651885986328,25.715261459350586,25.673843383789062,29.413698196411133,28.960323333740234,30.470378875732422,30.211519241333008,100.0,100.0,100.0,100.0,5325.05615234375,3935.611572265625,4599.5927734375,3410.59765625
1776175723155,0.0,0.0,681.624755859375,58.65229034423828,0.19115588068962097,-0.46352827548980713,Semislicks (SM),25.546707153320312,25.47398567199707,25.715843200683594,25.6743106842041,29.41691780090332,28.962406158447266,30.474023818969727,30.214441299438477,100.0,100.0,100.0,100.0,5698.2529296875,3890.175537109375,4877.8310546875,3314.817626953125
1776175723175,0.0,0.0,681.91845703125,58.4790153503418,0.1912350058555603,-0.4697827696800232,Semislicks (SM),25.547243118286133,25.47431182861328,25.71643829345703,25.67477798461914,29.420269012451172,28.96444320678711,30.477737426757812,30.217361450195312,100.0,100.0,100.0,100.0,5929.74658203125,3711.35302734375,5064.19970703125,3305.53076171875
1776175723194,0.0,0.0,682.1626586914062,58.326622009277344,0.19132879376411438,-0.47105661034584045,Semislicks (SM),25.547698974609375,25.474584579467773,25.716951370239258,25.6751766204834,29.423118591308594,28.966150283813477,30.48094367980957,30.2198543548584,100.0,100.0,100.0,100.0,5768.29931640625,3677.979248046875,5051.1943359375,3330.876708984375
1776175723215,0.0,0.0,682.4550170898438,58.148197174072266,0.1914093792438507,-0.4697827696800232,Semislicks (SM),25.548219680786133,25.47490882873535,25.71755027770996,25.675643920898438,29.426372528076172,28.968175888061523,30.48468589782715,30.2227783203125,100.0,100.0,100.0,100.0,5624.77197265625,3745.9765625,4970.759765625,3354.5302734375
