timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition
1776176042253,1.0,0.0,10991.4501953125,198.741943359375,0.08770640939474106
1776176042273,1.0,0.0,10992.2783203125,198.85670471191406,0.08798501640558243
1776176042293,1.0,0.0,10993.2724609375,198.97573852539062,0.08821740001440048
1776176042313,1.0,0.0,10994.1015625,199.06997680664062,0.08849669247865677
1776176042333,1.0,0.0,10995.92578125,199.18455505371094,0.08900830149650574
1776176042353,1.0,0.0,10996.921875,199.29739379882812,0.08928745239973068
1776176042373,1.0,0.0,10997.91796875,199.40721130371094,0.0895204022526741
1776176042393,1.0,0.0,10998.748046875,199.5177764892578,0.08980021625757217
1776176042413,1.0,0.0,10999.7451171875,199.62783813476562,0.09003311395645142
1776176042433,1.0,0.0,11001.57421875,199.7295684814453,0.09054581075906754
1776176042453,1.0,0.0,11002.40625,199.8455352783203,0.09082591533660889
1776176042473,1.0,0.0,11003.4052734375,199.96517944335938,0.09106111526489258
1776176042493,1.0,0.0,11004.23828125,200.05123901367188,0.09134097397327423
1776176042513,1.0,0.0,11005.23828125,200.1712188720703,0.09162062406539917
1776176042534,1.0,0.0,11007.072265625,200.2891387939453,0.09213481098413467
1776176042553,1.0,0.0,11008.0732421875,200.3896484375,0.09236926585435867
1776176042573,1.0,0.0,11008.908203125,200.49917602539062,0.09264946728944778
1776176042593,1.0,0.0,11009.91015625,200.60926818847656,0.09288366138935089
1776176042613,1.0,0.0,11010.74609375,200.70169067382812,0.09316473454236984
1776176042633,1.0,0.0,11012.5849609375,200.81167602539062,0.09368104487657547
1776176042653,1.0,0.0,11013.5888671875,200.9266357421875,0.09396263211965561
1776176042673,1.0,0.0,11014.5927734375,201.0307159423828,0.09419731050729752
1776176042693,1.0,0.0,11015.4296875,201.1366424560547,0.09447898715734482
1776176042713,1.0,0.0,11016.4345703125,201.24171447753906,0.09471388906240463
1776176042734,1.0,0.0,11018.2783203125,201.3502960205078,0.09523148834705353
1776176042753,1.0,0.0,11019.1171875,201.4546661376953,0.09551306068897247
1776176042773,1.0,0.0,11020.1240234375,201.57029724121094,0.09574848413467407
1776176042793,1.0,0.0,11020.9638671875,201.66357421875,0.09603109210729599
1776176042813,1.0,0.0,11021.9716796875,201.7743682861328,0.09631378203630447
1776176042835,1.0,0.0,11023.8203125,201.86441040039062,0.09683205932378769
1776176042853,1.0,0.0,11024.8291015625,201.95021057128906,0.09706836938858032
1776176042874,1.0,0.0,11025.669921875,202.07073974609375,0.09735116362571716
1776176042893,1.0,0.0,11026.6796875,202.19833374023438,0.09758740663528442
1776176042913,1.0,0.0,11027.521484375,202.2996826171875,0.09787088632583618
1776176042934,1.0,0.0,11029.375,202.4069061279297,0.09839075058698654
1776176042953,1.0,0.0,11030.38671875,202.5101776123047,0.09867437183856964
1776176042973,1.0,0.0,11031.3984375,202.58885192871094,0.09891074150800705
1776176042993,1.0,0.0,11032.2421875,202.70680236816406,0.09919481724500656
1776176043013,1.0,0.0,11033.2548828125,202.83045959472656,0.09943196922540665
1776176043033,1.0,0.0,11035.11328125,202.92315673828125,0.0999525710940361
1776176043053,1.0,0.0,11035.958984375,203.0289764404297,0.10023707151412964
1776176043075,1.0,0.0,11036.9736328125,203.1346435546875,0.10047441720962524
1776176043093,1.0,0.0,11037.8193359375,203.23291015625,0.10075920075178146
1776176043113,1.0,0.0,11038.8349609375,203.3496856689453,0.10104405879974365
1776176043134,1.0,0.0,11040.69921875,203.458251953125,0.10156629979610443
1776176043153,1.0,0.0,11041.7158203125,203.54942321777344,0.10180438309907913
1776176043173,1.0,0.0,11042.5634765625,203.65765380859375,0.10208919644355774
1776176043193,1.0,0.0,11043.5810546875,203.7688446044922,0.10232733190059662
1776176043213,1.0,0.0,11044.4296875,203.86123657226562,0.10261315107345581
1776176043233,1.0,0.0,11046.2978515625,203.9671173095703,0.10313671827316284
1776176043253,1.0,0.0,11047.3173828125,204.07762145996094,0.10342413932085037
