timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition,index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
1775570331360,0.0,0.0,5421.693359375,131.85813903808594,0.5061160922050476,1174.62,1804.3,1.50785,-96.4155,49.5475,75.313,49.5475,2.30769,449.67,20.05,72.1923,9.01693,1.42538,10.4423
1775570331380,0.0,0.0,5422.46240234375,131.76332092285156,0.5063306093215942,1175.12,1805.07,1.51002,-96.7423,49.5652,74.6211,49.5652,2.3,461.508,19.9831,71.9398,9.04602,1.40518,10.4512
1775570331400,0.0,0.0,5423.22998046875,131.6827392578125,0.5065454840660095,1175.61,1805.83,1.5346,-97.0703,49.5824,73.9312,49.5824,2.3,492.584,19.9143,71.694,9.0706,1.38552,10.4561
1775570331420,0.0,0.0,5423.8876953125,131.5875701904297,0.5067293643951416,1176.03,1806.49,1.55367,-97.3512,49.5972,73.3407,49.5972,2.30033,521.885,19.8557,71.4834,9.09166,1.36867,10.4603
1775570331440,0.0,0.0,5424.654296875,131.4922332763672,0.5069451928138733,1176.53,1807.26,1.54867,-97.6849,49.6152,72.6447,49.6152,2.30533,593.778,19.7907,71.2336,9.11664,1.34869,10.4653
1775570331460,0.0,0.04310232028365135,5425.31103515625,131.40928649902344,0.5071290731430054,1176.96,1807.92,1.54441,-97.9693,49.6305,72.0518,49.6305,2.30959,655.029,19.7354,71.0207,9.13793,1.33166,10.4696
1775570331480,0.0,0.3587183654308319,5426.07666015625,131.24183654785156,0.5073428153991699,1177.46,1808.68,1.53944,-98.3005,49.6489,71.3636,49.6489,2.36021,715.591,19.6752,70.8174,9.15826,1.31631,10.4746
1775570331500,0.0,0.7814478278160095,5426.9501953125,130.84349060058594,0.50755774974823,1177.96,1809.44,1.53443,-98.6337,49.6674,70.6717,49.6674,2.41532,775.512,19.6151,70.617,9.1783,1.30128,10.4796
1775570331520,0.0,1.0,5427.494140625,130.37368774414062,0.5077401399612427,1178.38,1810.09,1.53018,-98.9158,49.6816,70.0897,49.6816,2.31694,824.345,19.5566,70.4091,9.19909,1.28855,10.4838
1775570331540,0.0,1.0,5428.25244140625,129.76092529296875,0.5079538226127625,1178.88,1810.85,1.52521,-99.2463,49.698,69.4084,49.698,2.18276,881.294,19.487,70.1607,9.22393,1.27364,10.4888
1775570331560,0.0,0.9446408748626709,5428.8994140625,129.04296875,0.5081353187561035,1179.31,1811.5,1.52094,-99.5294,49.713,68.8259,49.713,2.21114,846.193,19.4364,69.9777,9.24223,1.26083,10.4961
1775570331580,0.0,0.7653340697288513,5429.7568359375,128.39779663085938,0.5083454251289368,1179.8,1812.25,1.51598,-99.8582,49.7309,68.1499,49.7309,2.31048,766.572,19.3817,69.779,9.2621,1.24593,10.506
1775570331600,0.0,0.5463610887527466,5430.2900390625,127.74009704589844,0.5085262656211853,1180.23,1812.9,1.51194,-100.141,49.7444,67.5709,49.7444,2.24218,712.602,19.3256,69.5853,9.27918,1.23312,10.5123
1775570331620,0.0,0.4766146242618561,5431.138671875,127.08596801757812,0.5087648630142212,1180.79,1813.75,1.50687,-100.513,49.7602,66.81,49.7602,1.9777,657.905,19.2412,69.3039,9.30169,1.21624,10.5179
1775570331640,0.0,0.44097477197647095,5431.8779296875,126.53694152832031,0.5089699625968933,1181.27,1814.48,1.51737,-100.834,49.7749,66.155,49.7749,1.9526,568.006,19.1777,69.0656,9.32076,1.20462,10.5254
1775570331660,0.0,0.4585927426815033,5432.5087890625,125.97808074951172,0.5091468691825867,1181.68,1815.11,1.53608,-101.113,49.7883,65.5893,49.7883,2.0624,462.595,19.1289,68.8622,9.33702,1.19649,10.5335
1775570331680,0.0,0.5013568997383118,5433.24169921875,125.45496368408203,0.509352445602417,1182.15,1815.84,1.54965,-101.438,49.8039,64.9317,49.8039,2.14551,374.328,19.0721,68.6402,9.35449,1.1885,10.543
1775570331700,0.0,0.5867562294006348,5433.86767578125,124.97612762451172,0.5095272660255432,1182.56,1816.46,1.546,-101.716,49.8173,64.3719,49.8173,2.13335,363.012,19.0234,68.4779,9.36665,1.18445,10.5511
1775570331720,0.0,0.7493144869804382,5434.4912109375,124.3660659790039,0.509701669216156,1182.96,1817.09,1.54236,-101.993,49.8307,63.8135,49.8307,2.12121,351.722,18.9748,68.3161,9.37879,1.1804,10.5592
1775570331740,0.0,0.8310768604278564,5435.21533203125,123.6716537475586,0.5099337697029114,1183.5,1817.91,1.53651,-102.364,49.8465,63.0747,49.8465,2.02011,298.006,18.9051,68.0503,9.38999,1.17501,10.56
1775570331760,0.0,0.8565073013305664,5435.83251953125,123.02694702148438,0.5100774168968201,1183.83,1818.43,1.53283,-102.594,49.8562,62.6177,49.8562,1.95329,262.83,18.8616,67.8832,9.39667,1.17166,10.56
1775570331780,0.0,0.839504063129425,5436.6513671875,122.21243286132812,0.5103068351745605,1184.37,1819.24,1.52729,-102.964,49.8725,61.8883,49.8725,1.95335,225.293,18.7955,67.6518,9.40371,1.17,10.5637
1775570331800,0.0,0.789578378200531,5437.26123046875,121.44175720214844,0.5104758143424988,1184.77,1819.85,1.52333,-103.239,49.8848,61.3513,49.8848,1.98905,203.873,18.7479,67.4931,9.40767,1.17,10.5677
1775570331820,0.0,0.7814478278160095,5437.8681640625,120.7727279663086,0.5106453895568848,1185.17,1820.45,1.51934,-103.516,49.8963,60.8135,49.8963,1.96684,185.523,18.6968,67.317,9.40834,1.17166,10.5717
1775570331840,0.0,0.7493144869804382,5438.67236328125,120.05825805664062,0.5108708739280701,1185.7,1821.25,1.51402,-103.886,49.9101,60.1009,49.9101,1.82857,167.016,18.6223,67.0511,9.40302,1.17698,10.577
1775570331860,0.0,0.7335922122001648,5439.27197265625,119.28353118896484,0.5110384225845337,1186.09,1821.85,1.50997,-104.163,49.9206,59.5717,49.9206,1.76314,154.735,18.5697,66.8625,9.39812,1.18188,10.58
1775570331880,0.0,0.7258039116859436,5440.06640625,118.67315673828125,0.5112602114677429,1186.62,1822.64,1.50416,-104.535,49.9354,58.8726,49.9354,1.83707,144.808,18.5116,66.6512,9.38756,1.19244,10.58
1775570331900,0.0,0.7335922122001648,5440.65869140625,117.93885040283203,0.5114244818687439,1187.01,1823.23,1.50058,-104.811,49.9463,58.3549,49.9463,1.88824,137.496,18.4684,66.4937,9.3795,1.2005,10.58
1775570331920,0.0,0.7572484612464905,5441.24755859375,117.23435974121094,0.5115886926651001,1187.39,1823.81,1.51794,-105.091,49.9565,57.843,49.9565,1.83539,131.38,18.4193,66.305,9.3644,1.2156,10.58
1775570331940,0.0,0.7653340697288513,5442.0283203125,116.61209869384766,0.5118065476417542,1187.89,1824.59,1.54098,-105.463,49.9701,57.1639,49.9701,1.76527,123.267,18.3542,66.0545,9.34436,1.23564,10.58
1775570331960,0.0,0.789578378200531,5442.51318359375,115.87397003173828,0.5119674801826477,1188.26,1825.16,1.54309,-105.743,49.9799,56.6623,49.9799,1.73677,119.516,18.3083,65.8942,9.32413,1.25587,10.5826
1775570331980,0.0,0.789578378200531,5443.28515625,115.14321899414062,0.5121556520462036,1188.7,1825.84,1.53827,-106.074,49.9913,56.0759,49.9913,1.71484,116.226,18.2556,65.7187,9.29781,1.28219,10.587
1775570332000,0.0,0.789578378200531,5443.8603515625,114.5357437133789,0.5123153924942017,1189.08,1826.41,1.5344,-106.356,50.0009,55.5793,50.0009,1.69396,113.313,18.2147,65.5773,9.27396,1.30604,10.59
1775570332020,0.0,0.789578378200531,5444.43212890625,113.8345718383789,0.5124750733375549,1189.45,1826.98,1.53142,-106.641,50.0102,55.088,50.0102,1.66418,109.926,18.1887,65.4657,9.24418,1.33582,10.59
1775570332040,0.0,0.789578378200531,5445.18994140625,113.0984878540039,0.5126858353614807,1189.94,1827.73,1.52749,-107.018,50.0225,54.4395,50.0225,1.62488,105.455,18.1543,65.3183,9.20488,1.37512,10.59
1775570332060,0.0,0.789578378200531,5445.66064453125,112.46207427978516,0.5128170847892761,1190.25,1828.19,1.52552,-107.258,50.0299,54.0381,50.0299,1.60031,103.03,18.1328,65.2508,9.17539,1.40461,10.59
1775570332080,0.0,0.789578378200531,5446.4091796875,111.7650375366211,0.5130254030227661,1190.73,1828.94,1.5226,-107.64,50.0416,53.4019,50.0416,1.56128,99.3219,18.0986,65.1532,9.1266,1.4534,10.59
1775570332100,0.0,0.789578378200531,5446.96728515625,111.07290649414062,0.5131803154945374,1191.1,1829.49,1.52061,-107.927,50.0501,52.9301,50.0501,1.5303,96.7375,18.0752,65.0806,9.08933,1.49164,10.59
1775570332120,0.0,0.8059867024421692,5447.5224609375,110.4466781616211,0.5133348107337952,1191.46,1830.04,1.51916,-108.217,50.0581,52.463,50.0581,1.49404,94.634,18.057,65.0081,9.04944,1.53516,10.59
1775570332140,0.0,0.8059867024421692,5448.2578125,109.72177124023438,0.513538122177124,1191.94,1830.76,1.51725,-108.599,50.0686,51.8483,50.0686,1.44631,91.8659,18.0332,64.9126,8.99694,1.59243,10.59
1775570332160,0.0,0.8310768604278564,5448.98779296875,109.01411437988281,0.5137161612510681,1192.36,1831.4,1.51522,-108.943,50.0771,51.3142,50.0771,1.40435,90.1453,18.0122,64.8287,8.93652,1.65348,10.59
1775570332180,0.0,0.839504063129425,5449.44091796875,108.39256286621094,0.5138669610023499,1192.71,1831.94,1.51344,-109.235,50.0842,50.8625,50.0842,1.36878,88.7937,17.9944,64.7576,8.88317,1.70683,10.59
1775570332200,0.0,0.8565073013305664,5449.98193359375,107.67044830322266,0.5140168070793152,1193.07,1832.47,1.51174,-109.526,50.0912,50.4147,50.0912,1.33145,87.4173,17.9761,64.6869,8.82948,1.76118,10.5907
1775570332220,0.0,0.8565073013305664,5450.52001953125,106.94100189208984,0.5141658186912537,1193.42,1833,1.51033,-109.822,50.0975,49.9737,50.0975,1.28566,85.9026,17.9549,64.6164,8.77312,1.82106,10.5942
1775570332240,0.0,0.8310768604278564,5451.232421875,106.32039642333984,0.5143634676933289,1193.89,1833.71,1.50846,-110.214,50.1059,49.3886,50.1059,1.22492,83.8934,17.9269,64.5229,8.69836,1.9005,10.5989
1775570332260,0.0,0.8142648935317993,5451.76318359375,105.57758331298828,0.5145096182823181,1194.23,1834.23,1.50707,-110.509,50.1117,48.9589,50.1117,1.17986,83.0058,17.9107,64.4768,8.63594,1.96406,10.6
1775570332280,0.0,0.8142648935317993,5452.4658203125,104.83246612548828,0.5147042274475098,1194.69,1834.92,1.50522,-110.906,50.1191,48.3884,50.1191,1.11976,82.22,17.8922,64.4306,8.54812,2.05188,10.6
1775570332300,0.0,0.8565073013305664,5452.98876953125,104.1949462890625,0.5148493647575378,1195.04,1835.44,1.50392,-111.203,50.1246,47.9637,50.1246,1.07495,81.7,17.8804,64.4,8.48145,2.11855,10.6
1775570332320,0.0,0.8650835752487183,5453.5087890625,103.4555892944336,0.5149920582771301,1195.38,1835.95,1.50324,-111.502,50.1297,47.5516,50.1297,1.03088,81.7,17.8838,64.4,8.40688,2.19312,10.6
1775570332340,0.0,0.8650835752487183,5454.197265625,102.70975494384766,0.5151836276054382,1195.83,1836.63,1.50233,-111.903,50.1365,46.9983,50.1365,0.97173,81.7,17.8883,64.4,8.30677,2.29323,10.6
1775570332360,0.0,0.8310768604278564,5454.7099609375,102.0700454711914,0.5153241753578186,1196.17,1837.13,1.5025,-112.2,50.141,46.5956,50.141,0.928433,81.982,17.8983,64.4332,8.22853,2.37147,10.6
1775570332380,0.0,0.8059867024421692,5455.388671875,101.33770751953125,0.5155118703842163,1196.61,1837.8,1.50383,-112.602,50.1463,46.0622,50.1463,0.870749,82.7364,17.9205,64.5219,8.11759,2.48241,10.6
1775570332400,0.0,0.789578378200531,5455.97802734375,100.62612915039062,0.5156511664390564,1196.94,1838.3,1.50482,-112.9,50.1503,45.6664,50.1503,0.827939,83.2962,17.9369,64.5878,8.03527,2.56473,10.6
1775570332420,0.0,0.789578378200531,5456.31298828125,100.00857543945312,0.5157669186592102,1197.21,1838.71,1.50606,-113.152,50.1531,45.3406,50.1531,0.783948,83.8241,17.9527,64.6424,7.96486,2.63726,10.6
1775570332440,0.0,0.8142648935317993,5456.978515625,99.27222442626953,0.5159507989883423,1197.65,1839.37,1.50823,-113.556,50.1575,44.8246,50.1575,0.710222,84.6915,17.9787,64.7292,7.8521,2.75435,10.6
1775570332460,0.0,0.8142648935317993,5457.47412109375,98.55652618408203,0.5160864591598511,1197.97,1839.85,1.50983,-113.853,50.1607,44.4438,50.1607,0.65583,85.3314,17.9979,64.7931,7.76892,2.84074,10.6
1775570332480,0.0,0.8059867024421692,5458.1298828125,97.96553039550781,0.5162674188613892,1198.39,1840.49,1.51235,-114.26,50.1645,43.941,50.1645,0.638225,86.342,18.0314,64.9177,7.64618,2.96382,10.6039
1775570332500,0.0,0.7814478278160095,5458.61865234375,97.3000259399414,0.5164015293121338,1198.71,1840.97,1.51425,-114.562,50.1674,43.5687,50.1674,0.628736,87.1011,18.0567,65.0126,7.55445,3.05555,10.6071
1775570332520,0.0,0.7493144869804382,5459.0234375,96.6921615600586,0.5165345072746277,1199.02,1841.44,1.51613,-114.862,50.1701,43.2002,50.1701,0.61446,87.8111,18.0816,65.1066,7.46291,3.14687,10.61
1775570332540,0.0,0.7027294039726257,5459.74755859375,95.98857116699219,0.5166895389556885,1199.38,1842,1.5183,-115.215,50.1723,42.7792,50.1723,0.524115,87.9918,18.1068,65.2151,7.34727,3.2589,10.61
1775570332560,0.0,0.6075416803359985,5460.30615234375,95.33441925048828,0.516864001750946,1199.79,1842.62,1.52074,-115.613,50.1747,42.3054,50.1747,0.422447,88.1951,18.1353,65.3371,7.21713,3.38497,10.61
1775570332580,0.0,0.5596110820770264,5460.78173828125,94.72135925292969,0.5169954895973206,1200.1,1843.09,1.52268,-115.915,50.1765,41.9494,50.1765,0.37,88.1162,18.1587,65.429,7.11712,3.48288,10.609
1775570332600,0.0,0.5013568997383118,5461.2548828125,94.23331451416016,0.5171265006065369,1200.4,1843.56,1.52481,-116.222,50.178,41.597,50.178,0.37,87.536,18.1862,65.5206,7.01329,3.58671,10.606
1775570332620,0.0,0.44097477197647095,5461.80419921875,93.68710327148438,0.517275333404541,1200.75,1844.09,1.52724,-116.57,50.1797,41.1966,50.1797,0.37,86.8768,18.2174,65.6247,6.89533,3.70467,10.6025
1775570332640,0.0,0.37435343861579895,5462.27197265625,93.19412994384766,0.5174254775047302,1201.1,1844.62,1.52969,-116.924,50.1814,40.794,50.1814,0.354158,86.0336,18.2479,65.7297,6.77237,3.82565,10.598
1775570332660,0.0,0.3485104441642761,5462.89306640625,92.78272247314453,0.5175735354423523,1201.44,1845.15,1.53211,-117.279,50.1828,40.4002,50.1828,0.298938,84.7567,18.2755,65.8332,6.64123,3.94989,10.5911
1775570332680,0.0,0.3587183654308319,5463.3564453125,92.19477081298828,0.5177006721496582,1201.74,1845.6,1.53418,-117.583,50.184,40.0621,50.184,0.251521,83.6602,18.2992,65.9221,6.52861,4.05658,10.5852
1775570332700,0.0,0.3690984845161438,5463.9697265625,91.58353424072266,0.5178459882736206,1202.08,1846.12,1.53655,-117.933,50.1854,39.6774,50.1854,0.219441,82.4089,18.3263,66.0236,6.39774,4.18068,10.5776
1775570332720,0.0,0.3690984845161438,5464.3505859375,91.09862518310547,0.5179714560508728,1202.37,1846.57,1.53858,-118.239,50.1868,39.3504,50.1868,0.254293,81.3343,18.3495,66.1107,6.27866,4.29395,10.5689
1775570332740,0.0,0.36388683319091797,5464.8056640625,90.54150390625,0.5180959701538086,1202.66,1847.01,1.5406,-118.543,50.1883,39.0258,50.1883,0.288881,80.2678,18.3726,66.1972,6.16049,4.40636,10.5603
1775570332760,0.0,0.33345672488212585,5465.484375,89.9979476928711,0.5182597041130066,1203.04,1847.6,1.54322,-118.943,50.1901,38.5999,50.1901,0.325307,78.7545,18.4022,66.3072,6.00484,4.5548,10.5504
1775570332780,0.0,0.2999078333377838,5465.859375,89.5844955444336,0.5183826684951782,1203.32,1848.03,1.54491,-119.249,50.191,38.2862,50.191,0.288559,76.8323,18.4191,66.3638,5.88611,4.6707,10.5532
1775570332800,0.0,0.2555616796016693,5466.30712890625,89.1051025390625,0.518502950668335,1203.6,1848.46,1.54657,-119.548,50.1918,37.9792,50.1918,0.252612,74.952,18.4357,66.4191,5.76998,4.78407,10.556
1775570332820,0.0,0.20773307979106903,5466.90087890625,88.63734436035156,0.5186633467674255,1203.96,1849.03,1.54878,-119.946,50.1929,37.5699,50.1929,0.204678,72.4447,18.4578,66.4928,5.61511,4.93525,10.5596
1775570332840,0.0,0.1585639864206314,5467.34375,88.29354095458984,0.5187837481498718,1204.24,1849.46,1.5502,-120.25,50.1944,37.2687,50.1944,0.245543,71.9363,18.4768,66.5479,5.51131,5.06026,10.5792
1775570332860,0.0,0.041603319346904755,5467.931640625,87.97479248046875,0.5189244747161865,1204.56,1849.97,1.55181,-120.607,50.1964,36.9177,50.1964,0.306728,71.5821,18.4993,66.6123,5.39216,5.20839,10.6049
1775570332880,0.0,0.0006702804821543396,5468.2978515625,87.7576675415039,0.5190421342849731,1204.83,1850.39,1.55315,-120.905,50.198,36.6242,50.198,0.357884,71.2859,18.5182,66.6662,5.29254,5.33225,10.6265
1775570332900,0.0,0.0,5468.8837890625,87.59530639648438,0.5192021727561951,1205.2,1850.96,1.54356,-121.316,50.1996,36.229,50.1996,0.347016,70.138,18.5382,66.7409,5.15427,5.50825,10.6625
1775570332920,0.0,0.0,5469.32177734375,87.41211700439453,0.5193198919296265,1205.48,1851.38,1.5293,-121.621,50.2005,35.9407,50.2005,0.288296,68.8238,18.5494,66.7969,5.05081,5.64247,10.6933
1775570332940,0.0,0.0,5469.9052734375,87.23673248291016,0.5194777250289917,1205.86,1851.94,1.51018,-122.031,50.2016,35.5542,50.2016,0.209567,67.0617,18.5644,66.8718,4.91209,5.82242,10.7345
1775570332960,0.0,0.0,5470.26904296875,87.09144592285156,0.5195775032043457,1206.1,1852.29,1.50319,-122.292,50.2027,35.3127,50.2027,0.207703,66.6293,18.5738,66.9096,4.82466,5.93776,10.7615
1775570332980,0.0,0.0,5470.77783203125,86.92491149902344,0.5196933150291443,1206.37,1852.71,1.50374,-122.597,50.2046,35.0374,50.2046,0.286914,67.2848,18.5847,66.9369,4.72359,6.07433,10.7942
1775570333000,0.0,0.0,5471.28564453125,86.75727081298828,0.5198503136634827,1206.74,1853.27,1.50448,-123.011,50.2072,34.6641,50.2072,0.394295,68.1735,18.5996,66.9739,4.58659,6.25947,10.8387
1775570333020,0.0,0.0,5471.72021484375,86.61383819580078,0.5199680924415588,1207.02,1853.69,1.50508,-123.322,50.2091,34.3843,50.2091,0.467636,68.7409,18.6107,67.0017,4.48392,6.39844,10.8727
1775570333040,0.0,0.0,5472.22607421875,86.44989013671875,0.5201041102409363,1207.34,1854.17,1.5067,-123.692,50.2107,34.065,50.2107,0.422297,67.6074,18.6236,67.0341,4.36733,6.56037,10.9245
1775570333060,0.0,0.0,5472.65869140625,86.2802963256836,0.5202199220657349,1207.62,1854.58,1.50808,-124.008,50.2121,33.7931,50.2121,0.383693,66.6423,18.6347,67.0616,4.26807,6.69824,10.9686
1775570333080,0.0,0.0,5473.234375,86.1447525024414,0.5203768014907837,1207.99,1855.15,1.50995,-124.435,50.214,33.4249,50.214,0.3314,65.335,18.6496,67.099,4.1336,6.885,11.0284
1775570333100,0.0,0.0,5473.6650390625,85.99315643310547,0.5205129981040955,1208.31,1855.63,1.51062,-124.807,50.2168,33.1182,50.2168,0.422739,66.5365,18.6655,67.1618,4.03108,7.04766,11.0856
1775570333120,0.0,0.0,5474.23779296875,85.84725952148438,0.5206286907196045,1208.58,1856.04,1.51116,-125.124,50.2192,32.8581,50.2192,0.504022,67.6203,18.679,67.216,3.94438,7.18584,11.1344
1775570333140,0.03570002317428589,0.0,5474.5947265625,85.72394561767578,0.5207436680793762,1208.85,1856.45,1.5117,-125.438,50.2216,32.5996,50.2216,0.584802,68.6974,18.6925,67.2699,3.85821,7.32316,11.1829
1775570333160,0.11505001783370972,0.0,5475.1650390625,85.58103942871094,0.5208773612976074,1209.16,1856.93,1.51266,-125.809,50.2245,32.3012,50.2245,0.623441,68.6605,18.7082,67.3328,3.76737,7.48035,11.2477
1775570333180,0.1269499957561493,0.0,5475.521484375,85.4560546875,0.5209928154945374,1209.44,1857.34,1.51375,-126.134,50.2269,32.0452,50.2269,0.612523,67.596,18.7218,67.3874,3.6964,7.61409,11.3105
1775570333200,0.12299999594688416,0.0,5476.08984375,85.35282135009766,0.5211467742919922,1209.8,1857.89,1.5152,-126.568,50.2302,31.7038,50.2302,0.597965,66.1765,18.74,67.4602,3.60177,7.79243,11.3942
1775570333220,0.10715001821517944,0.0,5476.51611328125,85.2259292602539,0.5212428569793701,1210.03,1858.23,1.51608,-126.839,50.2322,31.4917,50.2322,0.584446,65.214,18.7503,67.5,3.54222,7.90388,11.4458
1775570333240,0.07540002465248108,0.0,5477.0126953125,85.10011291503906,0.5213950872421265,1210.38,1858.77,1.51715,-127.272,50.2343,31.1669,50.2343,0.513144,62.8253,18.7538,67.5,3.4424,8.08214,11.5207
1775570333260,0.04365000128746033,0.0,5477.4375,84.98851776123047,0.5215109586715698,1210.66,1859.19,1.51797,-127.602,50.2359,30.9197,50.2359,0.458872,61.0072,18.7566,67.5,3.36642,8.21782,11.5777
1775570333280,0.023800015449523926,0.0,5478.00390625,84.84697723388672,0.5216414332389832,1210.96,1859.65,1.51888,-127.974,50.2378,30.6413,50.2378,0.39776,58.9599,18.7596,67.5,3.28086,8.3706,11.6419
1775570333300,0.0,0.0,5478.35693359375,84.69300079345703,0.5217543840408325,1211.23,1860.05,1.51968,-128.302,50.24,30.4064,50.24,0.439776,58.9489,18.7736,67.5679,3.20665,8.50313,11.702
1775570333320,0.0,0.0,5478.92138671875,84.55458068847656,0.5219066143035889,1211.58,1860.6,1.52075,-128.745,50.2433,30.0913,50.2433,0.518392,59.342,18.795,67.6751,3.10659,8.6818,11.7842
1775570333340,0.03570002317428589,0.0,5479.2734375,84.39568328857422,0.5220193266868591,1211.85,1861,1.52154,-129.074,50.2456,29.8579,50.2456,0.576601,59.633,18.8109,67.7545,3.03251,8.81409,11.8451
1775570333360,0.06350001692771912,0.0,5479.90625,84.24577331542969,0.5221516489982605,1212.16,1861.47,1.52232,-129.461,50.2484,29.59,50.2484,0.598962,59.9577,18.8232,67.8,2.95215,8.96727,11.9194
1775570333380,0.08730000257492065,0.0,5480.25732421875,84.11872100830078,0.5222647190093994,1212.42,1861.87,1.52284,-129.795,50.2508,29.3659,50.2508,0.580512,60.2213,18.8284,67.8,2.8889,9.09642,11.9853
1775570333400,0.12299999594688416,0.0,5480.748046875,83.98497009277344,0.5224149227142334,1212.77,1862.41,1.52354,-130.238,50.2539,29.0683,50.2539,0.556003,60.5714,18.8354,67.8,2.80487,9.26798,12.0728
1775570333420,0.15870001912117004,0.0,5481.30810546875,83.86540222167969,0.5225287675857544,1213.04,1862.82,1.52415,-130.574,50.2563,28.8438,50.2563,0.540368,60.8992,18.8415,67.8074,2.74485,9.3958,12.1407
1775570333440,0.18650001287460327,0.0,5481.6572265625,83.7716293334961,0.5226387977600098,1213.29,1863.21,1.52517,-130.905,50.2583,28.6333,50.2583,0.542932,61.5917,18.8517,67.8586,2.70895,9.50609,12.215
1775570333460,0.2261500060558319,0.0,5482.076171875,83.66596984863281,0.5227522850036621,1213.56,1863.61,1.52623,-131.246,50.2605,28.4161,50.2605,0.545578,62.306,18.8623,67.9116,2.67191,9.61984,12.2918
1775570333480,0.2459999918937683,0.0,5482.56494140625,83.56827545166016,0.5229023098945618,1213.91,1864.15,1.52763,-131.697,50.2633,28.129,50.2633,0.549075,63.2502,18.8763,67.9815,2.62295,9.77022,12.3932
1775570333500,0.25394999980926514,0.0,5483.1220703125,83.4935073852539,0.5230137705802917,1214.17,1864.55,1.5285,-132.035,50.2648,27.921,50.2648,0.51328,63.9006,18.8867,68.0167,2.58163,9.8801,12.4617
1775570333520,0.26190000772476196,0.0,5483.53955078125,83.41360473632812,0.523126482963562,1214.43,1864.95,1.52929,-132.378,50.2661,27.7136,50.2661,0.455613,64.5297,18.8972,68.0429,2.53706,9.99019,12.5273
1775570333540,0.26980000734329224,0.0,5484.02587890625,83.33900451660156,0.5232755541801453,1214.78,1865.48,1.53033,-132.833,50.2679,27.4394,50.2679,0.379344,65.3617,18.911,68.0776,2.47813,10.1358,12.6139
1775570333560,0.26980000734329224,0.0,5484.5810546875,83.27728271484375,0.5234074592590332,1215.08,1865.95,1.53125,-133.237,50.269,27.1991,50.269,0.301897,65.4123,18.9217,68.1083,2.42678,10.2622,12.689
1775570333580,0.26980000734329224,0.0,5485.06640625,83.20771026611328,0.5235368013381958,1215.38,1866.41,1.53215,-133.638,50.269,26.9697,50.269,0.199388,63.6335,18.9277,68.1384,2.37854,10.3798,12.7584
1775570333600,0.26980000734329224,0.0,5485.34375,83.14427185058594,0.5236300826072693,1215.6,1866.74,1.5328,-133.928,50.269,26.8042,50.269,0.125459,62.3506,18.932,68.1602,2.34375,10.4646,12.8084
1775570333620,0.2658500075340271,0.0,5485.8291015625,83.08965301513672,0.5237583518028259,1215.9,1867.2,1.5337,-134.326,50.269,26.5767,50.269,0.0238004,60.5865,18.938,68.1901,2.29591,10.5812,12.8771
1775570333640,0.26190000772476196,0.0,5486.3818359375,83.02669525146484,0.5239071846008301,1216.25,1867.73,1.53449,-134.791,50.27,26.3221,50.27,0.0563654,61.0324,18.9523,68.2492,2.24313,10.7085,12.9516
1775570333660,0.25394999980926514,0.0,5486.7275390625,82.9627685546875,0.5240001678466797,1216.46,1868.06,1.53492,-135.082,50.2708,26.1654,50.2708,0.11448,61.9364,18.9631,68.2922,2.21084,10.786,12.9968
1775570333680,0.25394999980926514,0.0,5487.2802734375,82.90904998779297,0.5241295695304871,1216.76,1868.52,1.53552,-135.487,50.272,25.9473,50.272,0.195356,63.1944,18.978,68.3521,2.16591,10.8938,13.0597
1775570333700,0.25394999980926514,0.0,5487.763671875,82.84283447265625,0.5242783427238464,1217.1,1869.05,1.53631,-135.955,50.2729,25.6998,50.2729,0.224314,64.074,18.9921,68.4,2.11531,11.0104,13.1257
1775570333720,0.25394999980926514,0.0,5488.10888671875,82.76952362060547,0.5243715047836304,1217.32,1869.38,1.53696,-136.251,50.2727,25.5495,50.2727,0.150992,63.8153,18.9964,68.4,2.08511,11.073,13.1581
1775570333740,0.24994999170303345,0.0,5488.65966796875,82.70386505126953,0.5245187282562256,1217.66,1869.91,1.53798,-136.718,50.2723,25.312,50.2723,0.0351213,63.4063,19.0032,68.4,2.0374,11.1718,13.2092
1775570333760,0.24994999170303345,0.0,5489.1416015625,82.63416290283203,0.5246496200561523,1217.96,1870.38,1.53889,-137.134,50.272,25.1008,50.272,-0.0678954,63.0427,19.0093,68.4,1.99498,11.2597,13.2547
1775570333780,0.24994999170303345,0.0,5489.5546875,82.5545425415039,0.524742066860199,1218.18,1870.7,1.53954,-137.431,50.2734,24.9575,50.2734,0.0323892,63.6779,19.0207,68.4357,1.97038,11.3075,13.2778
1775570333800,0.24994999170303345,0.0,5490.03662109375,82.49208068847656,0.5248907208442688,1218.52,1871.23,1.54057,-137.91,50.2762,24.7291,50.2762,0.249176,64.9855,19.0414,68.5045,1.93252,11.3797,13.3123
1775570333820,0.25394999980926514,0.0,5490.380859375,82.42433166503906,0.5249829888343811,1218.74,1871.56,1.54121,-138.207,50.2779,24.5872,50.2779,0.383734,65.7971,19.0542,68.5472,1.90903,11.4246,13.3336
